distinct directory-record timestamps: 1605 over 2879 records

as-printed               tz  count  raw seven bytes         valid?
1996-10-31 13:51:48      +0      1  60 0A 1F 0D 33 30 00    yes
1995-07-04 20:44:14      +0      1  5F 07 04 14 2C 0E 00    yes
1997-02-07 14:08:14      +0      1  61 02 07 0E 08 0E 00    yes
1997-02-07 14:28:14      +0      1  61 02 07 0E 1C 0E 00    yes
1996-09-11 11:37:04      +0      1  60 09 0B 0B 25 04 00    yes
1996-06-13 15:20:22      +0      1  60 06 0D 0F 14 16 00    yes
1996-06-07 12:35:32      +0      1  60 06 07 0C 23 20 00    yes
1996-08-07 18:43:34      +0      1  60 08 07 12 2B 22 00    yes
1996-11-12 12:23:40      +0      1  60 0B 0C 0C 17 28 00    yes
1996-11-12 12:24:04      +0      1  60 0B 0C 0C 18 04 00    yes
1996-11-16 02:13:20      +0      1  60 0B 10 02 0D 14 00    yes
1980-01-04 17:27:26      +0      1  50 01 04 11 1B 1A 00    yes
1996-04-10 10:28:32      +0      1  60 04 0A 0A 1C 20 00    yes
1996-11-11 19:08:52      +0      1  60 0B 0B 13 08 34 00    yes
1996-10-01 11:04:38      +0      1  60 0A 01 0B 04 26 00    yes
1996-11-11 19:09:40      +0      1  60 0B 0B 13 09 28 00    yes
1996-11-11 18:44:10      +0      1  60 0B 0B 12 2C 0A 00    yes
1996-11-11 18:44:38      +0      1  60 0B 0B 12 2C 26 00    yes
1997-02-13 11:13:58      +0      1  61 02 0D 0B 0D 3A 00    yes
1979-06-05 01:42:28      +0      1  4F 06 05 01 2A 1C 00    yes
1996-12-03 14:43:50      +0      1  60 0C 03 0E 2B 32 00    yes
1997-02-13 11:00:14      +0      1  61 02 0D 0B 00 0E 00    yes
1997-02-13 21:35:37      +0      1  61 02 0D 15 23 25 00    yes
1997-02-11 08:59:16      +0      1  61 02 0B 08 3B 10 00    yes
1997-02-11 09:02:11      +0      1  61 02 0B 09 02 0B 00    yes
1997-02-11 09:02:08      +0      1  61 02 0B 09 02 08 00    yes
1997-02-13 21:37:02      +0      1  61 02 0D 15 25 02 00    yes
1997-02-13 21:08:28      +0      1  61 02 0D 15 08 1C 00    yes
1997-02-13 20:52:42      +0      1  61 02 0D 14 34 2A 00    yes
1997-02-11 08:59:34      +0      1  61 02 0B 08 3B 22 00    yes
1997-02-11 12:28:48      +0      1  61 02 0B 0C 1C 30 00    yes
1997-02-11 12:22:08      +0      1  61 02 0B 0C 16 08 00    yes
1997-02-11 09:00:04      +0      1  61 02 0B 09 00 04 00    yes
1997-02-11 09:00:06      +0      1  61 02 0B 09 00 06 00    yes
1997-02-11 09:00:12      +0      1  61 02 0B 09 00 0C 00    yes
1997-02-11 12:28:52      +0      1  61 02 0B 0C 1C 34 00    yes
1997-02-11 12:27:36      +0      1  61 02 0B 0C 1B 24 00    yes
1997-02-11 12:28:54      +0      1  61 02 0B 0C 1C 36 00    yes
1997-02-11 12:24:02      +0      1  61 02 0B 0C 18 02 00    yes
1997-02-11 12:07:12      +0      1  61 02 0B 0C 07 0C 00    yes
1997-02-14 10:17:51      +0      1  61 02 0E 0A 11 33 00    yes
1997-02-12 19:27:48      +0      1  61 02 0C 13 1B 30 00    yes
1997-02-11 09:08:32      +0      1  61 02 0B 09 08 20 00    yes
1997-02-12 15:16:04      +0      1  61 02 0C 0F 10 04 00    yes
1995-08-15 00:00:00      +0      1  5F 08 0F 00 00 00 00    yes
1997-02-13 11:00:10      +0      1  61 02 0D 0B 00 0A 00    yes
1996-11-04 15:57:50      +0      1  60 0B 04 0F 39 32 00    yes
1996-11-14 10:35:22      +0      1  60 0B 0E 0A 23 16 00    yes
1996-11-02 06:54:14      +0      1  60 0B 02 06 36 0E 00    yes
1996-11-12 15:30:02      +0      1  60 0B 0C 0F 1E 02 00    yes
1996-10-18 09:54:12      +0      1  60 0A 12 09 36 0C 00    yes
1996-11-14 10:36:08      +0      1  60 0B 0E 0A 24 08 00    yes
1996-07-19 17:11:42      +0      1  60 07 13 11 0B 2A 00    yes
1996-09-02 14:53:54      +0      1  60 09 02 0E 35 36 00    yes
1996-09-02 14:53:56      +0      1  60 09 02 0E 35 38 00    yes
1996-07-19 17:11:54      +0      1  60 07 13 11 0B 36 00    yes
1996-09-02 14:54:02      +0      1  60 09 02 0E 36 02 00    yes
1996-07-19 17:12:06      +0      1  60 07 13 11 0C 06 00    yes
1996-07-19 17:12:08      +0      1  60 07 13 11 0C 08 00    yes
1996-07-19 17:12:16      +0      1  60 07 13 11 0C 10 00    yes
1996-11-04 15:53:38      +0      1  60 0B 04 0F 35 26 00    yes
1996-07-19 18:00:18      +0      1  60 07 13 12 00 12 00    yes
1996-07-19 17:12:26      +0      1  60 07 13 11 0C 1A 00    yes
1996-11-04 15:53:36      +0      1  60 0B 04 0F 35 24 00    yes
1996-07-19 17:12:38      +0      1  60 07 13 11 0C 26 00    yes
1996-07-19 17:12:46      +0      1  60 07 13 11 0C 2E 00    yes
1996-07-19 17:20:58      +0      1  60 07 13 11 14 3A 00    yes
1996-07-18 11:03:18      +0      1  60 07 12 0B 03 12 00    yes
1996-07-18 11:03:38      +0      1  60 07 12 0B 03 26 00    yes
1996-07-19 17:21:00      +0      1  60 07 13 11 15 00 00    yes
1996-07-18 11:03:50      +0      1  60 07 12 0B 03 32 00    yes
1996-09-02 14:54:10      +0      1  60 09 02 0E 36 0A 00    yes
1996-07-18 11:03:52      +0      1  60 07 12 0B 03 34 00    yes
1996-07-18 11:03:54      +0      1  60 07 12 0B 03 36 00    yes
1996-07-19 17:13:14      +0      1  60 07 13 11 0D 0E 00    yes
1996-09-02 14:55:40      +0      1  60 09 02 0E 37 28 00    yes
1996-09-02 14:55:42      +0      1  60 09 02 0E 37 2A 00    yes
1996-07-19 17:13:16      +0      1  60 07 13 11 0D 10 00    yes
1996-09-02 14:55:46      +0      1  60 09 02 0E 37 2E 00    yes
1996-07-19 17:13:34      +0      1  60 07 13 11 0D 22 00    yes
1996-07-19 17:13:38      +0      1  60 07 13 11 0D 26 00    yes
1996-07-19 17:13:42      +0      1  60 07 13 11 0D 2A 00    yes
1996-09-02 14:55:48      +0      1  60 09 02 0E 37 30 00    yes
1996-07-19 17:13:50      +0      1  60 07 13 11 0D 32 00    yes
1996-07-19 17:21:20      +0      1  60 07 13 11 15 14 00    yes
1996-07-18 11:05:48      +0      1  60 07 12 0B 05 30 00    yes
1996-07-18 11:06:02      +0      1  60 07 12 0B 06 02 00    yes
1996-07-19 17:21:22      +0      1  60 07 13 11 15 16 00    yes
1996-07-18 11:06:22      +0      1  60 07 12 0B 06 16 00    yes
1996-08-19 13:32:32      +0      1  60 08 13 0D 20 20 00    yes
1996-07-18 11:06:24      +0      1  60 07 12 0B 06 18 00    yes
1996-10-28 13:39:38      +0      1  60 0A 1C 0D 27 26 00    yes
1996-10-28 14:48:00      +0      1  60 0A 1C 0E 30 00 00    yes
1996-10-28 13:44:22      +0      1  60 0A 1C 0D 2C 16 00    yes
1996-10-28 13:44:08      +0      1  60 0A 1C 0D 2C 08 00    yes
1996-03-18 11:57:48      +0      1  60 03 12 0B 39 30 00    yes
1995-11-03 02:00:00      +0      1  5F 0B 03 02 00 00 00    yes
1996-10-18 09:35:34      +0      1  60 0A 12 09 23 22 00    yes
1996-10-18 09:34:52      +0      1  60 0A 12 09 22 34 00    yes
1996-10-18 09:35:46      +0      1  60 0A 12 09 23 2E 00    yes
1996-10-18 09:35:02      +0      1  60 0A 12 09 23 02 00    yes
1996-03-07 09:05:38      +0      1  60 03 07 09 05 26 00    yes
1997-01-14 14:41:50      +0      1  61 01 0E 0E 29 32 00    yes

records with an impossible date: 0 of 2879 (0.00 %)
